Animal,gender,ID,cute,rounded,streamlined,colorful,warning,speedy,powerful,reliable,elegant,friendly,rough,hard,aggressive,recognizable,specially-textured,beautiful-implied ,clever,leisurely,fashion-colored,majestic,specially-structured
seagull,女,106,6,4,4,1,1,7,5,6,7,7,4,4,2,1,7,2,6,5,1,4,4
seagull,女,107,4,6,5,4,2,4,4,4,4,6,4,4,3,4,4,4,5,4,4,4,4
swan,男,1,6,6,3,2,1,1,3,7,7,6,1,1,2,6,4,7,7,6,5,1,5
swan,男,2,7,5,6,1,1,1,5,6,7,7,1,1,5,7,1,7,5,6,6,6,6
swan,男,3,7,7,7,1,1,2,1,2,2,2,3,2,2,7,2,7,2,7,1,1,2
swan,男,4,3,5,4,1,1,1,1,5,7,7,1,1,1,7,1,7,5,7,7,1,7
swan,男,5,7,5,6,4,4,3,1,3,7,7,4,3,1,4,4,7,5,7,5,4,3
swan,男,6,6,5,6,4,4,4,4,5,6,6,4,6,4,5,6,6,6,6,5,6,6
swan,男,7,7,7,7,3,2,3,2,7,6,7,2,1,3,7,2,7,5,7,5,2,6
swan,男,8,6,5,7,4,4,4,4,4,7,7,2,2,1,6,5,6,5,7,5,2,5
swan,男,9,6,5,5,2,2,3,3,6,6,6,5,2,2,6,5,7,4,5,6,4,6
swan,男,10,5,6,4,6,4,6,4,6,5,4,6,5,6,5,6,3,6,5,3,3,7
swan,男,11,7,7,6,4,5,6,4,6,4,4,4,6,6,5,6,4,7,6,6,6,4
swan,男,12,6,3,5,3,1,1,1,1,7,5,2,1,4,6,3,7,6,7,6,1,3
swan,男,13,5,3,7,2,1,1,1,2,7,5,5,2,3,7,1,7,3,6,6,1,3
swan,男,14,6,3,6,3,3,4,3,5,6,6,3,3,2,6,2,6,6,5,2,3,4
swan,男,15,6,5,6,1,2,6,2,6,6,5,3,1,2,3,2,5,2,4,2,2,3
swan,男,16,5,5,5,4,4,4,4,5,7,7,5,4,6,4,4,7,5,7,4,4,4
swan,男,17,7,7,7,2,2,2,1,6,7,7,1,1,1,5,2,7,5,6,2,1,3
swan,男,18,7,7,5,5,1,1,2,5,7,6,5,1,4,5,7,7,5,6,6,1,2
swan,男,19,5,4,4,4,1,1,1,7,7,7,2,3,1,1,1,7,7,7,7,3,3
swan,男,20,6,5,7,1,1,5,5,6,7,7,1,1,5,7,4,7,6,6,4,4,4
swan,男,21,7,5,4,3,5,4,5,5,4,4,5,3,5,4,3,7,3,6,3,3,4
swan,男,22,7,7,5,4,3,3,3,3,7,7,4,3,2,7,7,7,7,7,6,2,5
swan,男,23,5,2,2,5,2,2,2,4,7,6,3,2,3,5,1,6,5,4,5,2,2
swan,男,24,7,6,5,5,4,4,2,5,7,7,1,3,1,5,4,7,6,5,6,4,5
swan,男,25,7,4,6,2,1,5,1,2,7,6,5,1,4,7,2,7,4,6,2,1,4
swan,男,26,5,4,5,6,4,3,4,4,5,5,5,3,3,5,5,6,5,6,5,3,5
swan,男,27,5,4,6,1,1,2,1,1,7,7,4,1,1,6,1,7,6,7,4,2,4
swan,男,28,7,5,6,4,3,3,3,5,7,7,3,2,2,5,4,7,5,5,6,5,4
swan,男,29,6,5,1,3,1,1,1,1,7,6,1,1,1,7,7,7,4,7,7,7,7
swan,男,30,6,5,6,4,4,2,2,4,7,6,2,2,1,6,3,6,3,6,2,4,4
swan,男,31,6,1,7,1,1,4,1,1,7,7,2,1,1,7,1,7,5,7,4,1,4
swan,男,32,6,4,4,5,3,4,3,5,6,5,5,3,3,5,5,6,4,5,5,4,5
swan,男,33,7,5,6,2,2,3,1,1,7,7,3,2,1,7,2,7,2,6,4,2,7
swan,男,34,4,4,5,1,1,1,1,1,4,4,1,1,1,3,2,5,3,5,1,1,1
swan,男,35,5,6,3,5,5,6,6,6,6,6,5,4,4,4,6,6,6,6,7,4,4
swan,男,36,3,3,4,3,4,3,3,4,6,6,4,3,3,6,4,4,6,6,5,4,3
swan,女,37,4,6,3,3,3,2,2,2,6,5,1,1,1,6,2,7,4,3,2,2,2
swan,女,38,7,7,7,1,1,1,2,7,7,7,5,1,4,7,4,7,4,5,1,1,4
swan,女,39,7,1,7,1,1,1,1,7,7,6,1,1,1,1,1,6,6,6,6,1,1
swan,女,40,7,1,1,1,1,1,2,3,7,5,5,1,2,6,4,5,3,6,4,1,4
swan,女,41,3,5,5,2,1,1,2,6,7,7,1,1,1,7,1,7,4,7,5,1,6
swan,女,42,6,6,6,5,3,3,3,6,6,5,3,3,3,5,5,7,4,5,5,2,4
swan,女,43,5,6,3,3,1,1,3,3,7,5,1,2,5,6,1,6,3,7,1,1,5
swan,女,44,6,3,3,1,1,1,1,4,7,6,4,1,2,6,1,7,6,1,1,1,4
swan,女,45,5,3,6,1,1,1,2,4,7,6,2,1,5,7,2,7,5,7,1,6,6
swan,女,46,3,2,5,1,1,1,1,6,7,6,1,1,1,7,1,7,5,7,5,5,7
swan,女,47,4,4,5,2,1,1,1,2,6,6,2,2,2,5,2,6,3,6,3,1,2
swan,女,48,7,6,7,1,1,1,1,7,7,7,7,1,1,7,1,7,4,7,1,1,6
swan,女,49,5,4,4,3,1,2,2,5,7,7,1,1,1,6,1,7,5,5,5,1,6
swan,女,50,7,6,6,4,1,1,1,1,2,1,1,1,1,7,6,7,2,6,4,2,6
swan,女,51,7,4,7,2,4,2,3,4,7,5,1,1,1,7,4,6,4,7,2,3,4
swan,女,52,6,5,5,1,2,1,2,2,7,6,2,2,2,7,6,6,5,7,5,5,6
swan,女,53,4,4,4,4,4,4,4,4,4,5,2,2,2,5,2,6,4,5,4,4,4
swan,女,54,3,1,4,1,1,1,1,1,7,7,1,1,1,7,1,7,1,1,1,1,1
swan,女,55,2,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3
swan,女,56,7,6,6,5,4,3,4,4,7,6,3,2,5,5,3,7,5,6,5,1,1
swan,女,57,4,3,6,1,1,1,2,5,6,6,2,2,2,7,3,7,1,7,2,1,7
swan,女,58,6,6,5,1,1,1,1,5,7,7,1,1,1,6,5,7,6,7,3,1,3
swan,女,59,7,6,7,1,1,2,2,6,7,7,3,1,2,7,5,7,6,7,6,7,4
swan,女,60,7,6,6,4,4,5,2,3,7,7,2,2,5,6,4,7,6,6,4,5,4
swan,女,61,6,5,6,5,2,1,1,5,7,7,1,1,1,7,1,7,4,6,4,4,4
swan,女,62,7,7,7,1,1,1,1,7,7,7,1,1,1,7,1,7,7,7,7,1,1
swan,女,63,7,7,7,4,4,4,4,4,7,7,5,4,4,6,5,7,5,7,4,6,7
swan,女,64,6,3,6,4,4,4,3,6,6,6,3,3,2,6,4,6,6,6,4,3,4
swan,女,65,6,4,4,4,4,4,1,5,7,7,4,3,2,6,4,6,5,5,4,4,4
swan,女,66,6,6,5,4,3,4,4,5,7,7,2,2,2,7,5,6,3,5,4,4,4
swan,女,67,2,2,7,4,4,4,2,4,7,7,4,3,7,7,4,7,4,7,4,4,7
swan,女,68,7,7,6,4,4,4,4,5,7,6,4,3,4,7,4,7,6,6,5,4,4
swan,女,69,6,6,7,4,2,1,1,6,6,6,1,2,1,7,7,7,7,6,5,4,5
swan,女,70,7,1,7,6,1,1,1,7,7,7,1,1,1,1,1,7,2,7,1,1,1
swan,女,71,6,6,5,2,2,1,1,4,7,6,3,1,1,7,1,7,4,6,4,1,4
swan,女,72,7,5,7,2,1,4,1,7,7,7,1,1,1,7,1,7,7,7,3,1,5
swan,女,73,7,6,5,1,1,1,1,6,7,7,1,1,1,6,1,7,4,4,4,5,7
swan,女,74,7,4,4,4,1,1,2,6,7,6,2,1,3,6,1,6,4,4,6,2,4
swan,女,75,6,7,7,1,1,1,1,7,7,7,1,1,4,7,1,7,7,7,4,1,6
swan,女,76,7,7,7,4,1,4,4,4,7,7,5,4,4,7,4,7,5,4,4,4,5
swan,女,77,5,5,6,1,1,1,1,5,7,7,1,1,1,7,1,7,7,7,7,1,1
swan,女,78,7,4,5,2,3,1,1,2,7,5,3,1,1,6,2,7,3,7,3,2,1
swan,女,79,7,3,3,2,1,3,2,4,7,7,2,2,2,6,2,7,5,7,4,2,4
swan,女,80,7,7,6,5,4,1,4,4,3,3,4,1,5,7,4,7,5,7,5,1,6
swan,女,81,6,6,2,1,1,2,1,1,7,7,2,2,2,6,2,6,4,6,1,1,4
swan,女,82,4,4,4,4,2,1,1,1,4,3,2,2,5,3,1,6,3,4,4,1,1
swan,女,83,6,6,6,4,3,6,3,5,6,7,2,2,3,6,1,5,4,6,7,3,5
swan,女,84,4,3,3,1,1,1,1,1,7,5,1,1,1,6,1,6,7,5,1,1,5
swan,女,85,1,3,4,3,1,3,4,1,6,2,2,2,1,7,2,5,3,5,2,2,7
swan,女,86,6,4,6,4,4,5,4,4,7,5,3,4,5,5,4,6,5,4,4,4,4
swan,女,87,2,2,3,2,2,2,5,5,6,3,2,1,6,6,2,6,5,5,4,2,6
swan,女,88,2,3,5,2,2,2,2,2,6,4,5,2,3,6,4,5,3,6,3,2,2
swan,女,89,3,4,6,3,4,2,2,6,7,5,2,1,3,4,5,6,6,6,6,3,4
swan,女,90,6,6,3,4,3,4,4,4,6,3,5,4,5,4,6,4,6,5,4,5,5
swan,女,91,4,3,6,4,4,3,3,3,7,6,5,4,3,6,5,7,6,6,4,3,6
swan,女,92,7,2,5,1,1,1,7,1,7,6,1,1,6,7,7,7,7,7,7,1,7
swan,女,93,3,3,6,1,1,2,1,5,7,7,3,1,1,5,1,7,5,6,4,4,5
swan,女,94,3,2,5,2,2,2,2,2,6,3,2,1,2,5,2,6,4,4,3,2,4
swan,女,95,5,5,3,1,1,2,2,2,7,6,5,5,2,6,4,7,5,7,3,1,4
swan,女,96,7,1,6,4,1,4,4,2,7,7,4,4,4,7,4,7,4,7,5,4,4
swan,女,97,5,4,6,3,3,3,4,5,6,6,3,3,3,5,4,6,4,5,4,4,4
swan,女,98,5,4,5,3,3,3,2,4,7,5,4,2,3,4,4,6,5,6,4,4,5
swan,女,99,5,3,5,3,2,2,2,5,5,4,1,2,1,2,2,6,2,4,5,5,2
swan,女,100,6,7,7,1,1,2,1,5,7,7,1,1,1,7,2,7,6,6,6,1,4
swan,女,101,6,6,6,2,1,2,2,5,7,6,2,1,1,6,4,7,6,6,5,2,3
swan,女,102,7,5,6,3,3,5,5,6,7,6,5,3,5,7,3,7,5,5,4,3,5
swan,女,103,7,5,6,2,1,4,4,5,7,7,4,4,5,7,2,7,5,7,6,7,5
swan,女,104,7,3,3,2,2,3,2,2,2,5,3,2,2,6,2,6,5,6,3,2,2
swan,女,105,6,5,5,3,5,5,6,4,7,6,3,2,4,7,6,7,3,5,3,6,5
swan,女,106,6,4,6,1,1,1,1,5,7,6,2,1,1,6,4,7,4,7,6,4,4
swan,女,107,5,7,4,3,5,4,4,7,7,4,1,4,1,4,1,5,5,6,6,6,4
eagle,男,1,6,4,7,3,4,7,7,7,7,5,5,6,7,7,7,7,7,5,6,7,7
eagle,男,2,2,1,5,5,1,6,7,6,6,3,1,1,7,6,5,7,5,1,5,7,5
eagle,男,3,2,2,7,2,5,7,6,3,2,7,4,2,7,6,6,5,2,6,3,6,4
eagle,男,4,1,1,6,1,1,7,7,6,1,1,1,1,7,7,2,1,1,7,1,7,7
eagle,男,5,2,1,6,4,4,7,6,3,4,5,3,4,7,7,5,5,6,3,5,7,4
eagle,男,6,4,4,5,4,5,6,6,6,4,4,5,4,5,6,5,5,6,3,5,6,5
eagle,男,7,1,2,7,2,7,7,7,6,4,1,3,7,7,7,1,2,6,3,2,7,4
eagle,男,8,2,3,7,4,5,7,6,3,3,2,3,2,7,6,5,3,6,2,4,4,5
eagle,男,9,3,3,5,4,4,6,5,5,5,4,5,5,6,6,4,4,5,4,4,7,6
eagle,男,10,6,6,3,6,4,6,4,6,4,6,4,6,6,4,6,6,5,6,4,6,5
eagle,男,11,6,6,6,5,5,5,6,6,6,6,6,6,6,6,4,6,6,5,6,6,4
eagle,男,12,5,2,7,2,1,7,7,5,5,3,1,1,7,6,5,6,7,1,2,7,3
eagle,男,13,3,3,6,5,4,7,7,6,7,1,6,2,7,5,3,3,5,1,4,7,3
eagle,男,14,5,2,6,3,3,7,6,6,6,4,4,5,7,7,4,5,6,2,5,7,5
eagle,男,15,4,2,5,2,2,5,2,5,2,5,2,2,5,2,4,5,3,3,4,2,4
eagle,男,16,4,4,7,4,7,7,7,4,4,4,4,4,7,7,5,4,4,4,4,7,5
eagle,男,17,5,5,5,2,2,2,6,6,2,2,3,1,6,5,3,3,6,3,2,6,4
eagle,男,18,1,2,7,1,1,7,7,6,5,1,6,2,7,5,1,5,5,1,1,7,2
eagle,男,19,1,1,7,1,3,7,6,1,1,1,5,5,6,4,4,4,7,4,4,6,4
eagle,男,20,4,3,7,1,1,7,7,6,6,3,5,4,7,7,5,7,7,3,5,7,4
eagle,男,21,3,4,3,4,3,4,2,4,5,3,4,4,2,2,3,2,4,6,3,3,3
eagle,男,22,2,2,7,5,3,7,7,7,3,3,2,2,7,7,5,6,5,5,6,4,7
eagle,男,23,3,5,2,2,6,7,6,5,3,3,5,2,6,5,2,6,6,1,2,6,3
eagle,男,24,3,4,6,4,5,7,6,2,5,3,4,3,6,5,4,5,5,3,4,4,4
eagle,男,25,2,1,7,1,1,7,7,2,5,1,6,1,7,7,2,2,4,2,1,7,4
eagle,男,26,5,3,5,6,6,6,6,6,4,5,5,3,6,5,5,5,6,4,5,6,5
eagle,男,27,4,4,5,3,1,7,7,5,6,3,3,1,7,6,1,5,7,1,2,6,4
eagle,男,28,6,3,7,7,7,7,7,5,7,3,5,6,7,7,5,5,6,3,7,7,6
eagle,男,29,3,3,7,1,1,7,7,7,7,4,4,4,7,7,7,5,5,1,2,7,3
eagle,男,30,3,4,4,3,4,6,6,2,2,2,5,4,6,6,5,3,5,3,3,6,4
eagle,男,31,1,1,7,4,4,7,7,6,2,1,1,5,7,7,3,1,5,1,1,7,4
eagle,男,32,5,4,6,6,6,6,7,6,5,5,5,3,6,6,6,4,5,4,5,7,6
eagle,男,33,1,2,7,2,2,7,6,2,6,2,2,2,6,4,3,2,2,2,2,7,3
eagle,男,34,7,5,7,5,4,7,7,7,7,3,3,3,7,7,7,6,7,7,4,7,4
eagle,男,35,7,7,4,4,5,5,5,5,5,4,6,3,4,6,6,4,4,6,6,4,6
eagle,男,36,2,3,3,4,5,7,7,6,5,5,4,4,7,4,5,4,5,5,5,6,5
eagle,女,37,2,2,6,4,2,7,6,6,4,3,2,2,7,4,2,2,6,2,2,6,6
eagle,女,38,4,3,6,1,1,7,7,4,3,2,5,2,7,7,4,5,6,2,2,7,5
eagle,女,39,6,1,1,1,1,7,1,1,1,1,1,1,7,1,1,2,7,1,1,7,1
eagle,女,40,5,1,2,2,2,6,6,3,3,3,5,1,4,6,3,3,4,4,3,6,4
eagle,女,41,1,1,7,1,1,7,7,5,6,2,2,4,7,7,1,6,7,3,2,6,5
eagle,女,42,2,2,6,3,5,5,6,3,3,3,5,5,7,6,5,2,6,2,2,6,5
eagle,女,43,1,1,5,2,1,7,7,5,6,1,1,5,7,5,3,2,5,2,5,7,3
eagle,女,44,2,2,2,1,1,6,6,6,3,1,3,2,6,6,4,4,7,6,1,6,4
eagle,女,45,1,1,6,5,2,7,7,6,5,3,4,1,6,7,4,6,5,2,1,7,5
eagle,女,46,2,1,6,5,5,7,6,3,6,1,5,1,6,6,1,6,6,2,6,7,4
eagle,女,47,1,1,2,1,6,7,6,2,2,2,3,2,7,6,4,2,6,4,2,7,5
eagle,女,48,1,1,7,1,1,7,7,1,1,1,5,2,7,7,5,1,7,1,1,7,3
eagle,女,49,4,2,7,5,4,7,7,4,4,2,2,1,7,4,4,4,5,2,4,7,5
eagle,女,50,1,1,7,7,7,7,6,6,6,1,4,1,7,1,2,1,4,1,4,7,5
eagle,女,51,3,2,7,3,4,7,7,7,5,3,4,3,7,7,4,4,4,4,4,7,4
eagle,女,52,4,2,6,2,5,7,6,5,4,2,2,3,6,6,3,6,6,2,2,7,5
eagle,女,53,6,5,3,5,4,6,6,6,5,4,2,2,6,5,4,4,5,2,5,6,4
eagle,女,54,3,2,5,1,1,7,7,1,1,1,1,1,7,7,1,1,5,1,1,7,1
eagle,女,55,3,3,3,3,2,3,2,2,4,3,3,3,2,2,3,3,3,3,3,3,3
eagle,女,56,5,1,6,2,2,7,7,7,6,3,3,5,6,4,4,5,6,1,2,7,1
eagle,女,57,2,2,6,4,4,6,7,4,2,2,2,2,7,7,6,1,6,2,2,6,7
eagle,女,58,4,2,5,2,3,7,6,2,2,1,4,2,6,5,5,6,7,4,2,6,4
eagle,女,59,5,4,7,5,5,7,6,6,4,4,3,3,6,5,5,6,6,7,3,7,5
eagle,女,60,3,3,6,3,5,7,6,6,5,3,2,2,7,6,4,6,5,4,4,6,4
eagle,女,61,2,1,4,2,6,6,6,4,2,2,5,1,7,6,1,5,6,2,1,6,2
eagle,女,62,7,1,7,1,1,7,7,7,7,1,1,4,6,7,4,7,7,1,1,7,1
eagle,女,63,3,3,7,3,4,7,7,6,4,4,5,4,7,7,4,6,6,3,4,7,7
eagle,女,64,5,4,6,5,5,6,6,6,6,4,3,3,6,6,5,4,4,4,4,5,5
eagle,女,65,4,4,4,4,5,6,5,5,4,4,5,4,6,5,4,4,5,3,4,6,4
eagle,女,66,4,4,3,5,3,7,5,5,4,4,3,2,5,4,4,5,4,3,5,6,4
eagle,女,67,1,1,6,4,4,4,7,3,2,2,4,4,7,7,4,2,4,4,4,4,5
eagle,女,68,3,3,5,3,3,7,6,4,4,4,5,4,6,6,4,4,6,3,3,5,4
eagle,女,69,5,5,3,5,6,6,6,6,6,6,4,4,4,5,6,4,6,4,5,4,6
eagle,女,70,1,2,4,3,7,1,1,7,1,7,1,6,6,6,6,6,1,2,6,1,5
eagle,女,71,4,2,3,2,2,6,5,6,2,3,5,2,6,5,2,4,6,3,2,5,4
eagle,女,72,5,1,7,3,5,7,7,2,7,5,1,1,7,7,6,6,7,2,6,7,6
eagle,女,73,1,1,5,1,1,7,7,6,1,2,6,6,7,7,5,2,5,1,1,7,7
eagle,女,74,4,3,5,2,1,7,7,2,5,1,3,3,7,6,3,4,4,5,3,6,5
eagle,女,75,6,4,4,4,4,7,6,4,4,1,4,1,7,4,1,4,6,1,4,6,5
eagle,女,76,6,6,7,5,4,7,7,5,7,5,7,6,5,7,4,5,7,1,6,7,6
eagle,女,77,2,1,5,2,5,7,7,7,5,1,1,5,7,7,5,5,7,1,5,7,2
eagle,女,78,2,1,5,1,2,7,5,4,6,1,1,4,7,5,2,3,7,2,1,7,3
eagle,女,79,3,2,3,2,2,7,7,7,2,1,7,5,7,7,2,2,7,1,2,7,4
eagle,女,80,1,4,7,6,7,7,7,4,1,1,5,1,7,7,5,4,5,2,5,7,7
eagle,女,81,1,2,2,1,1,6,7,6,1,1,4,2,7,6,1,1,4,2,2,6,4
eagle,女,82,1,1,2,1,1,6,7,6,3,1,3,3,7,5,2,2,6,2,1,6,2
eagle,女,83,3,3,4,3,3,7,7,7,5,3,6,2,6,7,3,7,6,2,2,7,7
eagle,女,84,1,1,1,1,1,7,7,6,5,1,1,1,1,7,6,7,7,4,5,7,6
eagle,女,85,1,2,3,2,1,5,6,1,3,1,2,2,7,6,1,2,6,2,5,5,7
eagle,女,86,3,4,4,4,4,6,6,4,5,3,4,4,6,5,4,5,5,3,4,5,4
eagle,女,87,5,4,5,2,3,6,6,6,6,5,2,2,6,6,3,6,6,3,4,6,3
eagle,女,88,2,2,5,2,2,6,6,3,2,2,5,2,6,6,4,3,3,2,2,6,3
eagle,女,89,6,5,4,5,5,5,3,5,5,5,4,6,3,5,6,5,4,6,5,4,4
eagle,女,90,6,5,4,6,3,6,3,6,3,5,4,6,3,6,6,4,3,6,4,6,3
eagle,女,91,4,3,7,3,5,7,7,6,5,5,4,3,6,6,3,6,6,2,2,7,6
eagle,女,92,6,1,5,2,1,7,7,7,7,2,1,6,7,7,7,1,7,7,1,7,7
eagle,女,93,2,1,7,3,4,7,6,6,6,2,1,2,6,3,2,6,6,1,4,6,5
eagle,女,94,5,2,6,2,2,7,7,7,5,3,2,1,6,5,5,6,7,2,2,7,4
eagle,女,95,1,1,4,1,1,7,7,7,6,1,5,6,7,7,4,3,7,1,1,7,1
eagle,女,96,3,3,5,4,4,7,6,4,5,4,4,4,7,6,5,5,5,4,6,6,4
eagle,女,97,4,4,5,4,4,6,6,5,4,4,4,3,6,4,4,4,6,3,3,6,3
eagle,女,98,2,3,6,4,4,7,6,4,3,3,5,4,5,5,5,4,6,2,4,6,4
eagle,女,99,2,2,4,2,1,6,6,7,4,3,3,3,6,3,4,3,5,1,1,6,3
eagle,女,100,1,1,4,2,4,7,7,5,4,1,4,2,7,5,3,5,7,2,1,6,4
eagle,女,101,2,1,5,2,3,7,7,6,5,1,2,5,5,6,3,6,7,3,5,5,2
eagle,女,102,5,4,5,3,4,6,6,6,6,4,5,3,6,5,3,5,6,3,5,6,4
eagle,女,103,3,2,6,2,4,7,7,7,5,3,4,5,7,6,4,5,6,3,2,7,3
eagle,女,104,3,2,5,2,2,7,7,3,3,2,2,1,6,7,3,3,5,2,2,6,5
eagle,女,105,4,3,5,4,3,6,6,2,3,2,6,4,7,7,6,5,6,3,6,7,3
eagle,女,106,4,4,6,2,2,6,7,2,7,4,5,3,6,7,4,6,5,4,4,7,4
eagle,女,107,4,4,4,3,7,7,7,3,6,4,3,4,7,4,4,4,4,4,4,4,4
kingfisher,男,1,2,5,6,7,7,5,1,2,3,1,1,5,7,2,4,6,5,5,7,1,6
kingfisher,男,2,7,5,6,7,6,6,1,5,7,7,1,1,6,2,6,2,5,6,7,1,7
kingfisher,男,3,7,2,5,2,6,1,3,7,1,2,1,2,2,2,5,2,2,5,7,6,3
kingfisher,男,4,1,1,5,7,4,6,1,1,6,1,1,1,1,6,5,1,1,7,7,1,5
kingfisher,男,5,6,5,5,6,6,5,2,5,6,6,5,5,5,4,3,4,4,4,6,3,3
kingfisher,男,6,6,5,6,6,4,4,3,4,6,5,4,4,4,5,6,6,6,6,6,4,5
kingfisher,男,7,7,1,6,6,5,6,3,3,6,6,6,4,4,4,5,6,5,5,6,1,2
kingfisher,男,8,6,5,7,7,4,7,5,5,6,4,1,1,1,6,3,4,4,4,7,2,5
kingfisher,男,9,6,5,5,7,5,5,2,4,5,5,5,3,4,5,6,5,4,4,6,4,5
kingfisher,男,10,6,5,6,6,5,6,6,4,5,6,4,6,4,5,3,4,6,6,5,6,5
kingfisher,男,11,6,5,6,6,5,5,6,5,6,6,5,6,5,5,6,5,6,4,6,4,5
kingfisher,男,12,5,2,7,7,2,7,1,1,6,5,2,1,1,1,3,5,5,2,6,1,1
kingfisher,男,13,2,2,2,6,6,2,2,1,4,2,5,4,5,1,5,4,4,4,5,1,3
kingfisher,男,14,5,3,5,7,3,6,1,4,6,6,2,2,2,4,6,6,6,4,7,1,4
kingfisher,男,15,6,5,6,7,3,5,3,2,6,4,2,3,4,2,5,6,4,3,6,2,4
kingfisher,男,16,7,6,7,6,4,7,4,4,6,4,4,4,5,5,5,4,6,4,6,4,7
kingfisher,男,17,7,7,7,7,2,5,1,5,6,6,3,2,2,2,2,7,5,7,6,2,3
kingfisher,男,18,7,6,6,7,7,5,1,3,5,5,5,1,1,6,6,6,6,6,6,1,2
kingfisher,男,19,1,1,7,7,2,7,1,4,6,5,4,4,3,6,6,7,7,7,7,4,4
kingfisher,男,20,6,5,7,7,1,7,4,4,6,5,1,1,1,4,4,7,7,5,6,4,4
kingfisher,男,21,4,3,5,3,5,3,3,5,3,4,3,3,4,3,4,5,5,3,5,3,4
kingfisher,男,22,7,7,5,7,4,7,3,3,7,7,3,3,3,7,7,7,7,6,7,2,2
kingfisher,男,23,5,3,3,6,3,6,2,5,5,6,5,2,2,5,7,4,4,5,6,1,2
kingfisher,男,24,7,4,7,7,4,7,2,4,5,4,1,4,1,4,4,4,5,4,7,3,4
kingfisher,男,25,6,1,6,7,3,7,1,1,6,4,2,1,2,7,2,4,5,4,7,1,5
kingfisher,男,26,5,5,4,7,5,5,3,3,5,5,3,3,3,4,5,5,5,5,5,3,4
kingfisher,男,27,7,5,6,7,2,6,1,2,7,5,4,4,4,5,7,6,5,4,7,1,1
kingfisher,男,28,7,6,6,7,6,6,2,2,6,6,2,2,1,4,6,4,5,4,6,3,5
kingfisher,男,29,5,3,5,7,1,7,1,1,6,3,2,1,1,1,1,4,2,2,7,1,4
kingfisher,男,30,6,5,6,7,6,5,2,3,6,5,4,2,2,6,5,5,5,4,6,3,3
kingfisher,男,31,5,1,7,7,7,7,1,1,6,5,4,1,1,7,5,7,4,1,7,1,5
kingfisher,男,32,6,4,4,6,6,4,3,3,6,5,5,2,3,5,5,5,5,5,5,4,5
kingfisher,男,33,5,2,6,6,6,6,2,1,6,6,2,2,3,6,6,6,2,6,6,2,5
kingfisher,男,34,5,4,7,7,4,6,2,2,4,3,1,1,3,2,3,3,4,4,2,1,2
kingfisher,男,35,6,6,4,5,6,6,3,4,6,6,4,5,6,6,6,5,4,4,5,6,2
kingfisher,男,36,5,5,5,4,5,4,4,5,5,4,5,4,5,6,4,6,4,5,5,5,5
kingfisher,女,37,6,6,5,7,2,6,2,2,6,5,2,2,2,2,5,2,2,2,6,2,2
kingfisher,女,38,7,7,7,7,4,3,1,1,6,7,5,1,4,5,5,4,4,4,6,1,4
kingfisher,女,39,7,1,7,7,1,7,1,1,7,7,1,1,1,1,1,6,6,6,6,1,1
kingfisher,女,40,5,1,2,7,7,4,3,2,3,3,5,1,2,5,5,3,4,4,5,2,4
kingfisher,女,41,6,5,6,7,1,7,1,4,7,4,1,1,1,6,3,5,6,3,6,2,7
kingfisher,女,42,5,6,6,7,6,5,2,5,5,4,3,2,2,5,6,5,6,5,6,3,5
kingfisher,女,43,6,6,5,7,5,5,1,4,5,5,1,2,3,6,7,4,5,7,7,2,5
kingfisher,女,44,6,4,4,6,6,4,1,1,5,5,2,1,2,2,5,6,6,6,7,2,4
kingfisher,女,45,7,6,5,7,6,5,1,4,5,6,2,1,1,5,6,6,7,7,7,1,7
kingfisher,女,46,5,5,5,7,2,5,1,5,6,5,2,1,2,3,1,4,4,4,5,1,2
kingfisher,女,47,6,6,5,7,3,3,2,2,4,3,3,3,2,5,4,3,3,6,7,2,4
kingfisher,女,48,6,7,1,7,7,1,1,1,7,7,4,1,1,7,7,1,5,7,5,1,5
kingfisher,女,49,7,5,7,7,4,5,1,2,5,6,1,1,1,4,4,6,7,4,7,1,4
kingfisher,女,50,5,4,7,7,4,4,1,1,4,4,2,1,2,4,5,6,5,4,4,2,4
kingfisher,女,51,7,3,7,7,5,4,3,3,5,7,3,2,2,5,4,4,4,4,7,4,4
kingfisher,女,52,7,4,7,7,6,7,5,4,7,7,2,2,2,3,4,4,5,3,5,4,5
kingfisher,女,53,7,7,5,7,4,7,4,3,5,3,2,1,1,3,2,4,4,4,5,3,7
kingfisher,女,54,6,2,2,6,7,1,1,2,6,6,1,1,1,1,6,1,1,1,7,1,1
kingfisher,女,55,2,3,3,3,3,4,3,3,3,3,3,2,3,2,2,3,3,4,3,3,2
kingfisher,女,56,7,4,6,7,1,4,1,1,7,6,1,1,1,6,6,6,6,6,7,1,1
kingfisher,女,57,7,5,6,7,6,7,2,1,7,5,2,2,3,7,7,6,7,7,7,2,7
kingfisher,女,58,6,4,4,7,5,7,3,4,5,4,3,1,5,4,3,6,6,5,6,4,4
kingfisher,女,59,7,6,7,7,5,6,3,4,6,6,2,1,4,5,6,6,6,7,7,6,6
kingfisher,女,60,6,6,6,7,2,6,1,4,6,5,2,1,1,3,3,6,6,5,6,1,7
kingfisher,女,61,6,2,5,7,4,6,2,4,3,6,2,1,5,6,6,6,7,4,7,2,4
